TABLE_QUALIFIER,TABLE_OWNER,TABLE_NAME,table_userdata,table_remarks,COLUMN_NAME,DATA_TYPE,TYPE_NAME,OA_LENGTH,OA_PRECISION,OA_NULLABLE,col_userdata,col_remarks
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,recordtype,-9,VARCHAR2,80,40,1,SV--D-----------|None,Applies To
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsAction,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,title,-9,VARCHAR2,198,99,1,SV--------------|None,Title
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsBundleInstallation,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,eventtype,-9,VARCHAR2,38,19,1,SV--D-----------|None,Event Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,istask,-8,CHAR,2,1,1,SV--------------|None,Task
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,recordtype,-9,VARCHAR2,80,40,1,SV--D-----------|None,Applies To
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsClient,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,concurrencylimit,-5,BIGINT,8,38,1,SV--D-----------|None,Concurrency Limit
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,processorpool,-9,VARCHAR2,128,64,1,SV--D-----------|None,Processor Pool
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,title,-9,VARCHAR2,198,99,1,SV--------------|None,Title
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMapReduce,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,istask,-8,CHAR,2,1,1,SV--------------|None,Task
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,recordtype,-9,VARCHAR2,80,40,1,SV--D-----------|None,Applies To
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsMassUpdate,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,dashboardapp,-8,CHAR,2,1,1,SV--------------|None,Dashboard SuiteApp
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,title,-9,VARCHAR2,198,99,1,SV--------------|None,Title
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsPortlet,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,actionlabel,-9,VARCHAR2,198,99,1,SV--------------|None,Action Button Label
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,recordtype,-9,VARCHAR2,80,40,1,SV--D-----------|None,Applies To
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,showbutton,-9,VARCHAR2,2,1,1,SV--------------|None,Action Button
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,DeploymentsRecordAction,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,title,-9,VARCHAR2,198,99,1,SV--------------|None,Title
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsRestlet,SV--------------|None,Deployments,version,8,DOUBLE,8,38,1,SV--------------|None,Version
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,id,8,DOUBLE,8,38,1,SV--------------|None,Deployment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,isdeployed,-8,CHAR,2,1,1,SV--------------|None,Deployed
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,loglevel,-9,VARCHAR2,38,19,1,SV--D-----------|None,Log Level
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,oldrecordtype,-9,VARCHAR2,80,40,1,SV--------------|None,Record Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,owner,-5,BIGINT,8,38,1,SV--D-----------|None,Owner
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,primarykey,8,DOUBLE,8,38,1,SV--------------|None,Primary Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,processorpool,-9,VARCHAR2,128,64,1,SV--D-----------|None,Processor Pool
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,queueid,-5,BIGINT,8,38,1,SV--D-----------|None,Queue (deprecated)
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,scriptid,-9,VARCHAR2,56,40,1,SV--------------|None,ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,seqnum,-5,BIGINT,8,38,1,SV--------------|None,Sequence Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,deploymentsScheduled,SV--------------|None,Deployments,status,-9,VARCHAR2,64,32,1,SV--D-----------|None,Status
